created_at,question_id,hfc_id,discover_id,num_options,option_1,option_2,option_3,option_4,option_5
2019-04-03 19:05:11.565173+00:00,143,3447,501,5,0.0,0.0,1.0,0.0,0.0
2019-04-03 19:02:30.700186+00:00,145,3465,499,2,0.1248,0.8752
2019-04-03 22:22:08.756493+00:00,146,3474,498,5,0.0,0.0,0.0,0.0,1.0
2019-04-04 00:55:58.495265+00:00,146,3474,498,5,0.0,0.0,0.0,0.0,1.0
2019-04-08 23:06:47.565748+00:00,137,3393,507,0
2019-04-08 22:18:35.439808+00:00,146,3474,498,5,0.3341,0.062,0.1305,0.3627,0.1107
2019-04-09 21:59:44.003377+00:00,135,3375,509,0
2019-04-09 21:59:50.769053+00:00,137,3393,507,0
2019-04-09 21:59:47.378568+00:00,145,3465,499,0
2019-04-10 00:20:55.231665+00:00,135,3375,509,2,0.3003,0.6997
2019-04-10 00:20:53.375001+00:00,137,3393,507,2,0.0,1.0
2019-04-10 00:19:33.118958+00:00,143,3447,501,5,0.0,0.0,1.0,0.0,0.0
2019-04-10 00:20:58.380877+00:00,145,3465,499,2,0.0301,0.9699
2019-04-10 21:08:59.663178+00:00,146,3474,498,5,0.4369,0.0384,0.0771,0.2386,0.2089
2019-04-10 17:25:42.885201+00:00,152,3519,524,2,0.5134,0.48660000000000003
2019-04-11 23:09:14.616537+00:00,135,3375,509,2,0.5975,0.40249999999999997
2019-04-11 22:53:54.700537+00:00,137,3393,507,2,0.0,1.0
2019-04-11 22:44:55.377616+00:00,143,3447,501,5,0.0,0.0,1.0,0.0,0.0
2019-04-11 23:03:20.970791+00:00,145,3465,499,2,0.0299,0.9701
2019-04-11 22:44:33.994760+00:00,146,3474,498,5,0.4396,0.0514,0.1024,0.28,0.1266
2019-04-11 23:03:00.693867+00:00,152,3519,524,2,0.5111,0.4889
2019-04-11 22:54:58.255845+00:00,153,3528,523,5,0.445,0.3281,0.2003,0.0243,0.0024
2019-04-11 23:01:24.220122+00:00,155,3546,521,5,0.7289,0.2711,0.0,0.0,0.0
2019-04-11 22:47:44.789689+00:00,158,3573,518,5,0.0005,0.3925,0.5905,0.0165,1.3828e-07
2019-04-11 22:45:43.484824+00:00,159,3582,517,5,3.5444e-53,3.7436e-49,2.7134e-45,3.8096e-41,1.0
2019-04-11 22:50:28.766598+00:00,160,3591,516,3,8.0623e-14,1.4186e-12,1.0
2019-04-11 23:15:28.859244+00:00,161,3600,515,5,0.0,0.0,0.0,0.0,1.0
2019-04-12 22:06:03.939323+00:00,135,3375,509,2,0.5927,0.4073
2019-04-12 21:57:52.226721+00:00,137,3393,507,2,0.0,1.0
2019-04-12 21:48:54.770900+00:00,143,3447,501,5,0.0,0.0,1.0,0.0,0.0
2019-04-12 22:00:06.469077+00:00,145,3465,499,2,0.0289,0.9711
2019-04-12 21:48:30.770181+00:00,146,3474,498,5,0.4006,0.0751,0.1501,0.3254,0.0488
2019-04-12 21:46:43.969878+00:00,152,3519,524,2,0.5222,0.4778
2019-04-12 21:37:56.362072+00:00,153,3528,523,5,0.5225,0.421,0.0564,0.0001,1.3056e-07
2019-04-12 21:45:08.341657+00:00,155,3546,521,5,1.0,0.0,0.0,0.0,0.0
2019-04-12 21:51:35.472942+00:00,158,3573,518,5,0.0002,0.353,0.6298,0.017,7.8773e-08
