created_at,question_id,hfc_id,discover_id,num_options,option_1,option_2,option_3,option_4,option_5
2019-04-03 19:05:11.591425+00:00,143,3447,501,5,0.0305,0.2943,0.508,0.1634,0.0038
2019-04-03 19:02:30.718432+00:00,145,3465,499,2,0.7417,0.2583
2019-04-03 22:23:44.250010+00:00,146,3474,498,5,0.0009,0.0177,0.0806,0.3008,0.6
2019-04-08 23:06:48.104086+00:00,137,3393,507,0
2019-04-08 22:18:35.490042+00:00,146,3474,498,5,0.5912,0.064,0.0739,0.1256,0.1453
2019-04-09 21:59:44.270337+00:00,135,3375,509,0
2019-04-09 21:59:51.291149+00:00,137,3393,507,0
2019-04-09 21:59:47.898026+00:00,145,3465,499,0
2019-04-10 00:20:55.240781+00:00,135,3375,509,2,0.8991,0.10089999999999999
2019-04-10 00:20:53.393900+00:00,137,3393,507,2,0.3085,0.6915
2019-04-10 00:19:33.144811+00:00,143,3447,501,5,0.0305,0.2943,0.508,0.1634,0.0038
2019-04-10 00:20:58.398939+00:00,145,3465,499,2,0.0184,0.9816
2019-04-10 21:08:59.714685+00:00,146,3474,498,5,0.6395,0.0924,0.0957,0.1215,0.0509
2019-04-10 17:25:42.903910+00:00,152,3519,524,2,0.9096,0.09040000000000004
2019-04-11 23:09:14.625427+00:00,135,3375,509,2,0.9849,0.015100000000000002
2019-04-11 22:53:54.718990+00:00,137,3393,507,2,0.3085,0.6915
2019-04-11 22:44:55.404655+00:00,143,3447,501,5,0.0305,0.2943,0.508,0.1634,0.0038
2019-04-11 23:03:20.988680+00:00,145,3465,499,2,0.0184,0.9816
2019-04-11 22:44:34.052579+00:00,146,3474,498,5,0.6137,0.078,0.0861,0.1296,0.0927
2019-04-11 23:03:00.711926+00:00,152,3519,524,2,0.9096,0.09040000000000004
2019-04-11 22:54:58.307385+00:00,153,3528,523,5,0.372,0.17,0.2102,0.115,0.1327
2019-04-11 23:01:24.271401+00:00,155,3546,521,5,0.019,0.0374,0.0652,0.1281,0.7503
2019-04-11 22:47:44.845414+00:00,158,3573,518,5,0.0101,0.4447,0.496,0.0491,0.0001
2019-04-11 22:45:43.537604+00:00,159,3582,517,5,0.0615,0.0039,0.0041,0.0049,0.9256
2019-04-11 22:50:28.792975+00:00,160,3591,516,3,0.0249,0.0144,0.9607
2019-04-11 23:15:28.909533+00:00,161,3600,515,5,0.1065,0.1115,0.1593,0.2733,0.3494
2019-04-12 22:06:03.948287+00:00,135,3375,509,2,0.9849,0.015100000000000002
2019-04-12 21:57:52.245205+00:00,137,3393,507,2,0.3085,0.6915
2019-04-12 21:48:54.796708+00:00,143,3447,501,5,0.0305,0.2943,0.508,0.1634,0.0038
2019-04-12 22:00:06.487652+00:00,145,3465,499,2,0.0184,0.9816
2019-04-12 21:48:30.822275+00:00,146,3474,498,5,0.6137,0.078,0.0861,0.1296,0.0927
2019-04-12 21:46:43.987685+00:00,152,3519,524,2,0.9096,0.09040000000000004
2019-04-12 21:38:10.947308+00:00,153,3528,523,5,1.0,0.0,0.0,0.0,0.0
2019-04-12 21:45:08.392695+00:00,155,3546,521,5,0.019,0.0374,0.0652,0.1281,0.7503
2019-04-12 21:51:35.524178+00:00,158,3573,518,5,0.0104,0.4841,0.4716,0.0339,0.0
2019-04-12 21:54:33.083519+00:00,160,3591,516,3,0.0951,0.0952,0.8097
2019-04-12 22:12:16.228416+00:00,161,3600,515,5,0.107,0.1115,0.1591,0.2727,0.3497
2019-04-13 22:57:04.573446+00:00,135,3375,509,2,0.9846,0.01539999999999997
2019-04-13 22:48:52.307439+00:00,137,3393,507,2,0.3085,0.6915
2019-04-13 22:32:39.415971+00:00,143,3447,501,5,0.0305,0.2943,0.508,0.1634,0.0038
2019-04-13 22:51:05.555967+00:00,145,3465,499,2,0.0184,0.9816
2019-04-13 22:32:16.801847+00:00,146,3474,498,5,0.6137,0.078,0.0861,0.1296,0.0927
2019-04-13 22:42:16.957195+00:00,152,3519,524,2,0.9096,0.09040000000000004
2019-04-13 22:34:25.352763+00:00,153,3528,523,5,0.4027,0.199,0.2221,0.1004,0.0758
2019-04-13 22:40:37.798622+00:00,155,3546,521,5,0.019,0.0374,0.0652,0.1281,0.7503
