created_at,question_id,hfc_id,discover_id,num_options,option_1,option_2,option_3,option_4,option_5
2019-04-03 19:18:41.016264+00:00,142,3438,502,2,1.0,0.0
2019-04-03 19:05:11.460159+00:00,143,3447,501,5,0.0005,0.0178,0.1687,0.5228,0.2902
2019-04-03 19:02:30.663136+00:00,145,3465,499,2,0.2081,0.7919
2019-04-08 23:06:46.636736+00:00,137,3393,507,0
2019-04-08 22:18:35.317898+00:00,146,3474,498,5,0.3148,0.0125,0.0256,0.0943,0.5528
2019-04-09 21:59:43.082955+00:00,135,3375,509,0
2019-04-09 21:59:49.851759+00:00,137,3393,507,0
2019-04-09 21:57:33.051914+00:00,142,3438,502,0
2019-04-09 21:59:46.310699+00:00,145,3465,499,0
2019-04-10 00:20:55.198283+00:00,135,3375,509,2,0.9908,0.009199999999999986
2019-04-10 00:20:53.342725+00:00,137,3393,507,2,0.3204,0.6796
2019-04-10 00:18:39.981221+00:00,142,3438,502,2,1.0,0.0
2019-04-10 00:19:33.012634+00:00,143,3447,501,5,0.0005,0.0178,0.1687,0.5228,0.2902
2019-04-10 00:20:58.344713+00:00,145,3465,499,2,0.0314,0.9686
2019-04-10 21:08:59.560290+00:00,146,3474,498,5,0.4112,0.0318,0.0644,0.2135,0.2791
2019-04-10 17:25:42.845233+00:00,152,3519,524,2,0.8189,0.18110000000000004
2019-04-11 23:09:14.585098+00:00,135,3375,509,2,0.9994,0.0006000000000000449
2019-04-11 22:53:54.668381+00:00,137,3393,507,2,0.3204,0.6796
2019-04-11 22:46:54.231672+00:00,142,3438,502,2,1.0,0.0
2019-04-11 22:44:55.269683+00:00,143,3447,501,5,0.0005,0.0178,0.1687,0.5228,0.2902
2019-04-11 23:03:20.934625+00:00,145,3465,499,2,0.0314,0.9686
2019-04-11 22:44:33.878683+00:00,146,3474,498,5,0.3532,0.0164,0.0335,0.1214,0.4755
2019-04-11 23:03:00.657510+00:00,152,3519,524,2,0.8189,0.18110000000000004
2019-04-11 22:54:58.165313+00:00,153,3528,523,5,0.25,0.3891,0.3191,0.0389,0.0029
2019-04-11 23:01:24.129733+00:00,155,3546,521,5,0.544,0.041,0.0344,0.0392,0.3414
2019-04-11 22:47:44.678335+00:00,158,3573,518,5,0.0028,0.3853,0.5679,0.044,0.0
2019-04-11 22:45:43.379494+00:00,159,3582,517,5,0.0262,0.0026,0.0028,0.0035,0.9649
2019-04-11 22:50:28.696769+00:00,160,3591,516,3,1.4383e-07,8.4467e-07,1.0
2019-04-11 23:15:28.757208+00:00,161,3600,515,5,0.0048,0.0206,0.0685,0.2644,0.6417
2019-04-12 22:06:03.907205+00:00,135,3375,509,2,0.9994,0.0006000000000000449
2019-04-12 21:57:52.193913+00:00,137,3393,507,2,0.3204,0.6796
2019-04-12 21:50:56.120503+00:00,142,3438,502,2,1.0,0.0
2019-04-12 21:48:54.667769+00:00,143,3447,501,5,0.0005,0.0178,0.1687,0.5228,0.2902
2019-04-12 22:00:06.432017+00:00,145,3465,499,2,0.0314,0.9686
