created_at,question_id,hfc_id,discover_id,num_options,option_1,option_2,option_3,option_4,option_5
2019-04-03 19:18:41.020885+00:00,142,3438,502,2,1.0,0.0
2019-04-03 19:05:11.486420+00:00,143,3447,501,5,0.0398,0.2956,0.4813,0.177,0.0063
2019-04-03 19:02:30.672590+00:00,145,3465,499,2,0.1253,0.8747
2019-04-08 23:06:46.898751+00:00,137,3393,507,0
2019-04-08 22:18:35.364343+00:00,146,3474,498,5,0.3939,0.014,0.0283,0.1007,0.463
2019-04-09 21:59:43.343314+00:00,135,3375,509,0
2019-04-09 21:59:50.110723+00:00,137,3393,507,0
2019-04-09 21:57:33.190646+00:00,142,3438,502,0
2019-04-09 21:59:46.567514+00:00,145,3465,499,0
2019-04-10 00:20:55.207939+00:00,135,3375,509,2,0.6949,0.30510000000000004
2019-04-10 00:20:53.351906+00:00,137,3393,507,2,0.3988,0.6012
2019-04-10 00:18:39.985843+00:00,142,3438,502,2,1.0,0.0
2019-04-10 00:19:33.038790+00:00,143,3447,501,5,0.0398,0.2956,0.4813,0.177,0.0063
2019-04-10 00:20:58.353779+00:00,145,3465,499,2,0.0406,0.9594
2019-04-10 21:08:59.585437+00:00,146,3474,498,5,0.4211,0.0322,0.0651,0.2135,0.268
2019-04-10 17:25:42.854235+00:00,152,3519,524,2,0.4531,0.5468999999999999
2019-04-11 23:09:14.594295+00:00,135,3375,509,2,0.9505,0.04949999999999999
2019-04-11 22:53:54.677444+00:00,137,3393,507,2,0.3988,0.6012
2019-04-11 22:46:54.236332+00:00,142,3438,502,2,1.0,0.0
2019-04-11 22:44:55.296959+00:00,143,3447,501,5,0.0398,0.2956,0.4813,0.177,0.0063
2019-04-11 23:03:20.943687+00:00,145,3465,499,2,0.0406,0.9594
2019-04-11 22:44:33.907399+00:00,146,3474,498,5,0.4182,0.0178,0.0359,0.1256,0.4024
2019-04-11 23:03:00.666785+00:00,152,3519,524,2,0.4531,0.5468999999999999
2019-04-11 22:54:58.191407+00:00,153,3528,523,5,0.3811,0.3074,0.251,0.051,0.0095
2019-04-11 23:01:24.155814+00:00,155,3546,521,5,0.0236,0.0411,0.0675,0.127,0.7409
2019-04-11 22:47:44.706354+00:00,158,3573,518,5,0.0038,0.3969,0.5528,0.0464,0.0
2019-04-11 22:45:43.406084+00:00,159,3582,517,5,0.0001,0.0,0.0001,0.0001,0.9997
