created_at,question_id,hfc_id,discover_id,num_options,option_1,option_2,option_3,option_4,option_5
2019-04-03 19:05:11.644580+00:00,143,3447,501,5,0.0238,0.2329,0.4933,0.2384,0.0117
2019-04-03 19:02:30.741350+00:00,145,3465,499,2,0.1493,0.8507
2019-04-08 23:06:48.644881+00:00,137,3393,507,0
2019-04-08 22:18:35.555402+00:00,146,3474,498,5,0.2597,0.0119,0.0245,0.0927,0.6112
2019-04-09 21:59:51.844215+00:00,137,3393,507,0
2019-04-09 21:59:48.546840+00:00,145,3465,499,0
2019-04-10 00:20:53.413002+00:00,137,3393,507,2,0.2864,0.7136
2019-04-10 00:19:33.196050+00:00,143,3447,501,5,0.0238,0.2329,0.4933,0.2384,0.0117
2019-04-10 00:20:58.421880+00:00,145,3465,499,2,0.0283,0.9717
2019-04-10 21:08:59.788386+00:00,146,3474,498,5,0.3587,0.031,0.0639,0.2222,0.3242
2019-04-10 17:25:42.927683+00:00,152,3519,524,2,0.6812,0.3188
2019-04-11 22:53:54.737160+00:00,137,3393,507,2,0.2864,0.7136
2019-04-11 22:44:55.458993+00:00,143,3447,501,5,0.0238,0.2329,0.4933,0.2384,0.0117
2019-04-11 23:03:21.011068+00:00,145,3465,499,2,0.0283,0.9717
2019-04-11 22:44:34.123519+00:00,146,3474,498,5,0.3065,0.0161,0.0332,0.1234,0.5208
2019-04-11 23:03:00.734662+00:00,152,3519,524,2,0.6812,0.3188
2019-04-11 22:54:58.358360+00:00,153,3528,523,5,0.2371,0.2942,0.3411,0.101,0.0267
2019-04-11 23:01:24.322851+00:00,155,3546,521,5,0.0368,0.0564,0.0853,0.1475,0.674
2019-04-11 22:47:44.914707+00:00,158,3573,518,5,0.0027,0.3556,0.5835,0.0581,0.0
2019-04-11 22:45:43.589402+00:00,159,3582,517,5,0.0001,0.0,0.0,0.0001,0.9997
2019-04-11 22:50:28.820038+00:00,160,3591,516,3,0.0027,0.0026,0.9947
2019-04-11 23:15:28.960272+00:00,161,3600,515,5,0.0146,0.0408,0.1011,0.2917,0.5518
2019-04-12 21:57:52.264101+00:00,137,3393,507,2,0.2864,0.7136
2019-04-12 21:48:54.848528+00:00,143,3447,501,5,0.0238,0.2329,0.4933,0.2384,0.0117
2019-04-12 22:00:06.511406+00:00,145,3465,499,2,0.0283,0.9717
2019-04-12 21:48:30.886596+00:00,146,3474,498,5,0.3065,0.0161,0.0332,0.1234,0.5208
2019-04-12 21:46:44.009802+00:00,152,3519,524,2,0.6812,0.3188
2019-04-12 21:38:10.972836+00:00,153,3528,523,5,1.0,0.0,0.0,0.0,0.0
2019-04-12 21:45:08.444317+00:00,155,3546,521,5,0.0368,0.0564,0.0853,0.1475,0.674
2019-04-12 21:51:35.586643+00:00,158,3573,518,5,0.004,0.4323,0.5301,0.0336,7.8454e-06
2019-04-12 21:54:33.109529+00:00,160,3591,516,3,0.0484,0.0918,0.8598
2019-04-12 22:12:16.279177+00:00,161,3600,515,5,0.0148,0.041,0.1011,0.2908,0.5523
2019-04-13 22:48:52.325628+00:00,137,3393,507,2,0.2864,0.7136
2019-04-13 22:32:39.465515+00:00,143,3447,501,5,0.0238,0.2329,0.4933,0.2384,0.0117
2019-04-13 22:51:05.578931+00:00,145,3465,499,2,0.0283,0.9717
2019-04-13 22:32:16.865836+00:00,146,3474,498,5,0.3065,0.0161,0.0332,0.1234,0.5208
2019-04-13 22:42:16.979496+00:00,152,3519,524,2,0.6812,0.3188
2019-04-13 22:34:25.403521+00:00,153,3528,523,5,0.2314,0.3256,0.3485,0.0803,0.0142
2019-04-13 22:40:37.849876+00:00,155,3546,521,5,0.0368,0.0564,0.0853,0.1475,0.674
