created_at,question_id,hfc_id,discover_id,num_options,option_1,option_2,option_3,option_4,option_5
2019-04-03 19:04:20.558225+00:00,143,3447,501,5,0.0,0.4003,0.5994,0.0002,3.3307e-16
2019-04-03 22:23:44.170414+00:00,146,3474,498,5,0.0001,0.0052,0.0533,0.3306,0.6109
2019-04-08 23:06:46.241373+00:00,137,3393,507,0
2019-04-08 22:18:35.279958+00:00,146,3474,498,5,0.3662,0.0834,0.1069,0.2052,0.2384
2019-04-09 21:59:49.456439+00:00,137,3393,507,0
2019-04-09 21:59:45.917284+00:00,145,3465,499,0
2019-04-10 00:20:53.328441+00:00,137,3393,507,2,0.3935,0.6065
2019-04-10 00:18:38.729197+00:00,143,3447,501,5,0.0,0.4003,0.5994,0.0002,3.3307e-16
2019-04-10 00:20:58.330569+00:00,145,3465,499,2,0.0047,0.9953
2019-04-10 21:08:59.521917+00:00,146,3474,498,5,0.4367,0.1443,0.1639,0.2026,0.0525
2019-04-10 17:25:42.830991+00:00,152,3519,524,2,0.2143,0.7857000000000001
2019-04-11 22:53:54.654247+00:00,137,3393,507,2,0.3935,0.6065
2019-04-11 22:44:17.618539+00:00,143,3447,501,5,0.0,0.4003,0.5994,0.0002,3.3307e-16
2019-04-11 23:03:20.920750+00:00,145,3465,499,2,0.0047,0.9953
2019-04-11 22:44:33.834567+00:00,146,3474,498,5,0.3946,0.1064,0.1318,0.2211,0.1461
2019-04-11 23:03:00.643602+00:00,152,3519,524,2,0.2143,0.7857000000000001
2019-04-11 22:54:58.126079+00:00,153,3528,523,5,0.372,0.17,0.2102,0.115,0.1327
2019-04-11 23:01:24.087268+00:00,155,3546,521,5,2.3902e-17,3.6245e-13,4.3305e-10,4.5933e-07,1.0
2019-04-11 22:47:44.635972+00:00,158,3573,518,5,0.0101,0.4447,0.496,0.0491,0.0001
2019-04-11 22:45:43.338202+00:00,159,3582,517,5,0.0001,0.0,0.0,0.0001,0.9998
2019-04-11 22:49:50.735602+00:00,160,3591,516,3,0.1862,0.0436,0.7703
2019-04-11 23:15:28.718768+00:00,161,3600,515,5,0.0043,0.0164,0.0528,0.2119,0.7145
2019-04-12 21:57:52.179661+00:00,137,3393,507,2,0.3935,0.6065
2019-04-12 21:48:17.610750+00:00,143,3447,501,5,0.0,0.4003,0.5994,0.0002,3.3307e-16
2019-04-12 22:00:06.417426+00:00,145,3465,499,2,0.0047,0.9953
2019-04-12 21:48:30.628364+00:00,146,3474,498,5,0.3946,0.1064,0.1318,0.2211,0.1461
2019-04-12 21:46:43.920494+00:00,152,3519,524,2,0.2143,0.7857000000000001
2019-04-12 21:37:56.222693+00:00,153,3528,523,5,0.7691,0.1947,0.0355,0.0007,9.68e-06
2019-04-12 21:45:08.204306+00:00,155,3546,521,5,2.3902e-17,3.6245e-13,4.3305e-10,4.5933e-07,1.0
2019-04-12 21:51:35.333996+00:00,158,3573,518,5,0.0104,0.4841,0.4715,0.0339,0.0
2019-04-12 21:53:52.589449+00:00,160,3591,516,3,0.4262,0.3015,0.2723
2019-04-12 22:12:16.039302+00:00,161,3600,515,5,0.0045,0.0168,0.0534,0.2121,0.7133
2019-04-13 22:48:52.244971+00:00,137,3393,507,2,0.3935,0.6065
2019-04-13 22:31:57.091391+00:00,143,3447,501,5,0.0,0.4003,0.5994,0.0002,3.3307e-16
2019-04-13 22:51:05.488252+00:00,145,3465,499,2,0.0047,0.9953
2019-04-13 22:32:16.606788+00:00,146,3474,498,5,0.3946,0.1064,0.1318,0.2211,0.1461
2019-04-13 22:42:16.890412+00:00,152,3519,524,2,0.2143,0.7857000000000001
2019-04-13 22:34:25.176645+00:00,153,3528,523,5,0.4027,0.199,0.2221,0.1004,0.0758
2019-04-13 22:40:37.620762+00:00,155,3546,521,5,2.3902e-17,3.6245e-13,4.3305e-10,4.5933e-07,1.0
2019-04-13 22:35:20.176722+00:00,158,3573,518,5,0.0104,0.4841,0.4715,0.0339,0.0
2019-04-13 22:44:53.337799+00:00,160,3591,516,3,0.4262,0.3015,0.2723
2019-04-13 23:03:14.646156+00:00,161,3600,515,5,0.005,0.0178,0.055,0.2128,0.7094
2019-04-14 23:01:21.949953+00:00,137,3393,507,2,0.3935,0.6065
2019-04-14 22:44:25.205848+00:00,143,3447,501,5,0.0,0.4003,0.5994,0.0002,3.3307e-16
2019-04-14 23:03:35.902316+00:00,145,3465,499,2,0.0047,0.9953
2019-04-14 22:44:23.031924+00:00,146,3474,498,5,0.3946,0.1064,0.1318,0.2211,0.1461
2019-04-14 22:54:43.958039+00:00,152,3519,524,2,0.2143,0.7857000000000001
2019-04-14 22:46:51.760628+00:00,153,3528,523,5,0.4027,0.199,0.2221,0.1004,0.0758
2019-04-14 22:53:06.239952+00:00,155,3546,521,5,2.3902e-17,3.6245e-13,4.3305e-10,4.5933e-07,1.0
2019-04-14 22:47:42.999047+00:00,158,3573,518,5,0.0104,0.4841,0.4715,0.0339,0.0
2019-04-14 22:57:22.253329+00:00,160,3591,516,3,0.4262,0.3015,0.2723
2019-04-14 23:15:44.808496+00:00,161,3600,515,5,0.0055,0.019,0.0567,0.2134,0.7054
2019-04-15 23:01:23.210492+00:00,137,3393,507,2,0.3935,0.6065
2019-04-15 22:44:27.616856+00:00,143,3447,501,5,0.0,0.4003,0.5994,0.0002,3.3307e-16
2019-04-15 23:03:32.977038+00:00,145,3465,499,2,0.0047,0.9953
2019-04-15 22:44:28.139660+00:00,146,3474,498,5,0.3946,0.1064,0.1318,0.2211,0.1461
2019-04-15 22:54:46.338249+00:00,152,3519,524,2,0.2143,0.7857000000000001
2019-04-15 22:46:53.026949+00:00,153,3528,523,5,0.4027,0.199,0.2221,0.1004,0.0758
2019-04-15 22:53:07.508584+00:00,155,3546,521,5,2.3902e-17,3.6245e-13,4.3305e-10,4.5933e-07,1.0
2019-04-15 22:47:45.594260+00:00,158,3573,518,5,0.0049,0.5312,0.4509,0.013,4.8451e-07
2019-04-15 22:57:22.185461+00:00,160,3591,516,3,0.4262,0.3015,0.2723
2019-04-15 23:15:41.235559+00:00,161,3600,515,5,0.1114,0.1115,0.1569,0.2678,0.3524
2019-04-16 22:54:02.534709+00:00,137,3393,507,2,0.3935,0.6065
2019-04-16 22:44:19.513836+00:00,143,3447,501,5,0.0,0.4003,0.5994,0.0002,3.3307e-16
2019-04-16 23:03:30.425614+00:00,145,3465,499,2,0.0039,0.9961
2019-04-16 22:44:20.484960+00:00,146,3474,498,5,0.0672,0.1496,0.3262,0.434,0.0229
