created_at,question_id,hfc_id,discover_id,num_options,option_1,option_2,option_3,option_4,option_5
2019-04-03 19:18:41.011456+00:00,142,3438,502,2,1.0,0.0
2019-04-03 19:05:11.446769+00:00,143,3447,501,5,0.0114,0.3236,0.5879,0.0769,0.0001
2019-04-03 19:02:30.658337+00:00,145,3465,499,2,0.2081,0.7919
2019-04-08 23:06:46.508101+00:00,137,3393,507,0
2019-04-08 22:18:35.305168+00:00,146,3474,498,5,0.2827,0.0122,0.0251,0.0938,0.5862
2019-04-09 21:59:42.940243+00:00,135,3375,509,0
2019-04-09 21:59:49.715908+00:00,137,3393,507,0
2019-04-09 21:57:32.923436+00:00,142,3438,502,0
2019-04-09 21:59:46.178100+00:00,145,3465,499,0
2019-04-10 00:20:55.193455+00:00,135,3375,509,2,0.9908,0.009199999999999986
2019-04-10 00:20:53.337821+00:00,137,3393,507,2,0.2641,0.7359
2019-04-10 00:18:39.976347+00:00,142,3438,502,2,1.0,0.0
2019-04-10 00:19:32.998619+00:00,143,3447,501,5,0.0114,0.3236,0.5879,0.0769,0.0001
2019-04-10 00:20:58.340197+00:00,145,3465,499,2,0.0314,0.9686
2019-04-10 21:08:59.547500+00:00,146,3474,498,5,0.4112,0.0318,0.0644,0.2135,0.2791
2019-04-10 17:25:42.840646+00:00,152,3519,524,2,0.8524,0.14759999999999995
2019-04-11 23:09:14.580498+00:00,135,3375,509,2,0.9994,0.0006000000000000449
2019-04-11 22:53:54.663541+00:00,137,3393,507,2,0.2641,0.7359
2019-04-11 22:46:54.227006+00:00,142,3438,502,2,1.0,0.0
2019-04-11 22:44:55.255516+00:00,143,3447,501,5,0.0114,0.3236,0.5879,0.0769,0.0001
2019-04-11 23:03:20.929994+00:00,145,3465,499,2,0.0314,0.9686
2019-04-11 22:44:33.863990+00:00,146,3474,498,5,0.3262,0.0163,0.0335,0.1229,0.5011
2019-04-11 23:03:00.652753+00:00,152,3519,524,2,0.8524,0.14759999999999995
2019-04-11 22:54:58.152256+00:00,153,3528,523,5,0.0914,0.3312,0.4841,0.0863,0.007
2019-04-11 23:01:24.115843+00:00,155,3546,521,5,2.5598e-12,9.1956e-09,2.8856e-06,0.0006,0.9994
2019-04-11 22:47:44.664078+00:00,158,3573,518,5,0.0016,0.296,0.6214,0.0809,0.0001
2019-04-11 22:45:43.366192+00:00,159,3582,517,5,0.0109,0.0011,0.0012,0.0015,0.9852
2019-04-11 22:50:28.687900+00:00,160,3591,516,3,1.4383e-07,8.4467e-07,1.0
2019-04-11 23:15:28.744349+00:00,161,3600,515,5,0.0021,0.0121,0.0505,0.2424,0.6929
2019-04-12 22:06:03.902470+00:00,135,3375,509,2,0.9994,0.0006000000000000449
2019-04-12 21:57:52.189161+00:00,137,3393,507,2,0.2641,0.7359
2019-04-12 21:50:56.115671+00:00,142,3438,502,2,1.0,0.0
2019-04-12 21:48:54.655027+00:00,143,3447,501,5,0.0114,0.3236,0.5879,0.0769,0.0001
