created_at,question_id,hfc_id,discover_id,num_options,option_1,option_2,option_3,option_4,option_5
2019-04-03 19:18:41.025533+00:00,142,3438,502,2,1.0,0.0
2019-04-03 19:05:11.499672+00:00,143,3447,501,5,0.0398,0.2956,0.4813,0.177,0.0063
2019-04-03 19:02:30.677150+00:00,145,3465,499,2,0.0181,0.9819
2019-04-03 22:23:44.183663+00:00,146,3474,498,5,3.4926e-06,0.0005,0.0089,0.1177,0.873
2019-04-08 23:06:47.031925+00:00,137,3393,507,0
2019-04-08 22:18:35.376960+00:00,146,3474,498,5,0.2808,0.0748,0.1014,0.2159,0.3272
2019-04-09 21:59:43.476235+00:00,135,3375,509,0
2019-04-09 21:59:50.241173+00:00,137,3393,507,0
2019-04-09 21:57:33.328396+00:00,142,3438,502,0
2019-04-09 21:59:46.701623+00:00,145,3465,499,0
2019-04-10 00:20:55.213040+00:00,135,3375,509,2,0.6949,0.30510000000000004
2019-04-10 00:20:53.356530+00:00,137,3393,507,2,0.3988,0.6012
2019-04-10 00:18:39.990658+00:00,142,3438,502,2,1.0,0.0
2019-04-10 00:19:33.052383+00:00,143,3447,501,5,0.0398,0.2956,0.4813,0.177,0.0063
2019-04-10 00:20:58.358193+00:00,145,3465,499,2,0.005,0.995
2019-04-10 21:08:59.598109+00:00,146,3474,498,5,0.4371,0.1437,0.1633,0.2027,0.0532
2019-04-10 17:25:42.858828+00:00,152,3519,524,2,0.2228,0.7772
2019-04-11 23:09:14.598891+00:00,135,3375,509,2,0.9505,0.04949999999999999
2019-04-11 22:53:54.682035+00:00,137,3393,507,2,0.3988,0.6012
2019-04-11 22:46:54.241118+00:00,142,3438,502,2,1.0,0.0
2019-04-11 22:44:55.310303+00:00,143,3447,501,5,0.0398,0.2956,0.4813,0.177,0.0063
2019-04-11 23:03:20.948209+00:00,145,3465,499,2,0.005,0.995
2019-04-11 22:44:33.921854+00:00,146,3474,498,5,0.3058,0.0977,0.1301,0.249,0.2174
2019-04-11 23:03:00.671375+00:00,152,3519,524,2,0.2228,0.7772
2019-04-11 22:54:58.204314+00:00,153,3528,523,5,0.3811,0.3074,0.251,0.051,0.0095
2019-04-11 23:01:24.168378+00:00,155,3546,521,5,0.0236,0.0411,0.0675,0.127,0.7409
2019-04-11 22:47:44.720241+00:00,158,3573,518,5,0.0054,0.4251,0.527,0.0424,0.0
2019-04-11 22:45:43.419622+00:00,159,3582,517,5,0.0001,0.0,0.0001,0.0001,0.9997
2019-04-11 22:50:28.722940+00:00,160,3591,516,3,1.4383e-07,8.4467e-07,1.0
2019-04-11 23:15:28.795642+00:00,161,3600,515,5,0.0278,0.0642,0.1368,0.3253,0.446
2019-04-12 22:06:03.921275+00:00,135,3375,509,2,0.9505,0.04949999999999999
2019-04-12 21:57:52.207904+00:00,137,3393,507,2,0.3988,0.6012
2019-04-12 21:50:56.130271+00:00,142,3438,502,2,1.0,0.0
2019-04-12 21:48:54.706054+00:00,143,3447,501,5,0.0398,0.2956,0.4813,0.177,0.0063
2019-04-12 22:00:06.445829+00:00,145,3465,499,2,0.005,0.995
2019-04-12 21:48:30.704910+00:00,146,3474,498,5,0.3058,0.0977,0.1301,0.249,0.2174
2019-04-12 21:46:43.947769+00:00,152,3519,524,2,0.2228,0.7772
2019-04-12 21:38:10.869401+00:00,153,3528,523,5,1.0,0.0,0.0,0.0,0.0
2019-04-12 21:45:08.289060+00:00,155,3546,521,5,0.0236,0.0411,0.0675,0.127,0.7409
2019-04-12 21:51:35.410144+00:00,158,3573,518,5,0.0067,0.4836,0.4831,0.0265,5.8446e-06
2019-04-12 21:54:33.014429+00:00,160,3591,516,3,0.0015,0.0155,0.9829
2019-04-12 22:12:16.115092+00:00,161,3600,515,5,0.0282,0.0645,0.1368,0.3243,0.4463
2019-04-13 22:57:04.546057+00:00,135,3375,509,2,0.9501,0.049900000000000055
2019-04-13 22:48:52.272044+00:00,137,3393,507,2,0.3988,0.6012
2019-04-13 22:41:55.795605+00:00,142,3438,502,2,1.0,0.0
2019-04-13 22:32:39.329530+00:00,143,3447,501,5,0.0398,0.2956,0.4813,0.177,0.0063
2019-04-13 22:51:05.515697+00:00,145,3465,499,2,0.005,0.995
2019-04-13 22:32:16.686000+00:00,146,3474,498,5,0.3058,0.0977,0.1301,0.249,0.2174
2019-04-13 22:42:16.917415+00:00,152,3519,524,2,0.2228,0.7772
2019-04-13 22:34:25.252097+00:00,153,3528,523,5,0.3598,0.3382,0.2564,0.0405,0.0051
